# Average temperature by month in the $name tributary
02-15-1987 00:00:00   3.0
03-15-1987 00:00:00   5.5
04-15-1987 00:00:00   9.1
05-15-1987 00:00:00  12.4
06-15-1987 00:00:00  14.5
07-15-1987 00:00:00  19.0
08-15-1987 00:00:00  21.8
09-15-1987 00:00:00  20.0
10-15-1987 00:00:00  16.1
11-15-1987 00:00:00  10.6
12-15-1987 00:00:00   5.8
01-15-1988 00:00:00   3.3
02-15-1988 00:00:00   3.0
03-15-1988 00:00:00   5.5
04-15-1988 00:00:00   9.1
05-15-1988 00:00:00  12.4
06-15-1988 00:00:00  14.5
07-15-1988 00:00:00  19.0
08-15-1988 00:00:00  21.8
09-15-1988 00:00:00  20.0
10-15-1988 00:00:00  16.1
11-15-1988 00:00:00  10.6
12-15-1988 00:00:00   5.8
01-15-1989 00:00:00   3.3
02-15-1989 00:00:00   3.0
03-15-1989 00:00:00   5.5
04-15-1989 00:00:00   9.1
05-15-1989 00:00:00  12.4
06-15-1989 00:00:00  14.5
07-15-1989 00:00:00  19.0
08-15-1989 00:00:00  21.8
09-15-1989 00:00:00  20.0
10-15-1989 00:00:00  16.1
11-15-1989 00:00:00  10.6
12-15-1989 00:00:00   5.8
01-15-1990 00:00:00   3.3
02-15-1990 00:00:00   3.0
03-15-1990 00:00:00   5.5
04-15-1990 00:00:00   9.1
05-15-1990 00:00:00  12.4
06-15-1990 00:00:00  14.5
07-15-1990 00:00:00  19.0
08-15-1990 00:00:00  21.8
09-15-1990 00:00:00  20.0
10-15-1990 00:00:00  16.1
11-15-1990 00:00:00  10.6
12-15-1990 00:00:00   5.8
01-15-1991 00:00:00   3.3
02-15-1991 00:00:00   3.0
03-15-1991 00:00:00   5.5
04-15-1991 00:00:00   9.1
05-15-1991 00:00:00  12.4
06-15-1991 00:00:00  14.5
07-15-1991 00:00:00  19.0
08-15-1991 00:00:00  21.8
09-15-1991 00:00:00  20.0
10-15-1991 00:00:00  16.1
11-15-1991 00:00:00  10.6
12-15-1991 00:00:00   5.8
01-15-1992 00:00:00   3.3
02-15-1992 00:00:00   3.0
03-15-1992 00:00:00   5.5
04-15-1992 00:00:00   9.1
05-15-1992 00:00:00  12.4
06-15-1992 00:00:00  14.5
07-15-1992 00:00:00  19.0
08-15-1992 00:00:00  21.8
09-15-1992 00:00:00  20.0
10-15-1992 00:00:00  16.1
11-15-1992 00:00:00  10.6
12-15-1992 00:00:00   5.8
01-15-1993 00:00:00   3.3
02-15-1993 00:00:00   3.0
03-15-1993 00:00:00   5.5
04-15-1993 00:00:00   9.1
05-15-1993 00:00:00  12.4
06-15-1993 00:00:00  14.5
07-15-1993 00:00:00  19.0
08-15-1993 00:00:00  21.8
09-15-1993 00:00:00  20.0
10-15-1993 00:00:00  16.1
11-15-1993 00:00:00  10.6
12-15-1993 00:00:00   5.8
01-15-1994 00:00:00   3.3
02-15-1994 00:00:00   3.0
03-15-1994 00:00:00   5.5
04-15-1994 00:00:00   9.1
05-15-1994 00:00:00  12.4
06-15-1994 00:00:00  14.5
07-15-1994 00:00:00  19.0
08-15-1994 00:00:00  21.8
09-15-1994 00:00:00  20.0
10-15-1994 00:00:00  16.1
11-15-1994 00:00:00  10.6
12-15-1994 00:00:00   5.8
01-15-1995 00:00:00   3.3
02-15-1995 00:00:00   3.0
03-15-1995 00:00:00   5.5
04-15-1995 00:00:00   9.1
05-15-1995 00:00:00  12.4
06-15-1995 00:00:00  14.5
07-15-1995 00:00:00  19.0
08-15-1995 00:00:00  21.8
09-15-1995 00:00:00  20.0
10-15-1995 00:00:00  16.1
11-15-1995 00:00:00  10.6
12-15-1995 00:00:00   5.8
01-15-1996 00:00:00   3.3
02-15-1996 00:00:00   3.0
03-15-1996 00:00:00   5.5
04-15-1996 00:00:00   9.1
05-15-1996 00:00:00  12.4
06-15-1996 00:00:00  14.5
07-15-1996 00:00:00  19.0
08-15-1996 00:00:00  21.8
09-15-1996 00:00:00  20.0
10-15-1996 00:00:00  16.1
11-15-1996 00:00:00  10.6
12-15-1996 00:00:00   5.8
01-15-1997 00:00:00   3.3
02-15-1997 00:00:00   3.0
03-15-1997 00:00:00   5.5
04-15-1997 00:00:00   9.1
05-15-1997 00:00:00  12.4
06-15-1997 00:00:00  14.5
07-15-1997 00:00:00  19.0
08-15-1997 00:00:00  21.8
09-15-1997 00:00:00  20.0
10-15-1997 00:00:00  16.1
11-15-1997 00:00:00  10.6
12-15-1997 00:00:00   5.8
01-15-1998 00:00:00   3.3
02-15-1998 00:00:00   3.0
03-15-1998 00:00:00   5.5
04-15-1998 00:00:00   9.1
05-15-1998 00:00:00  12.4
06-15-1998 00:00:00  14.5
07-15-1998 00:00:00  19.0
08-15-1998 00:00:00  21.8
09-15-1998 00:00:00  20.0
10-15-1998 00:00:00  16.1
11-15-1998 00:00:00  10.6
12-15-1998 00:00:00   5.8
01-15-1999 00:00:00   3.3
02-15-1999 00:00:00   3.0
03-15-1999 00:00:00   5.5
04-15-1999 00:00:00   9.1
05-15-1999 00:00:00  12.4
06-15-1999 00:00:00  14.5
07-15-1999 00:00:00  19.0
08-15-1999 00:00:00  21.8
09-15-1999 00:00:00  20.0
10-15-1999 00:00:00  16.1
11-15-1999 00:00:00  10.6
12-15-1999 00:00:00   5.8
01-15-2000 00:00:00   3.3
02-15-2000 00:00:00   3.0
03-15-2000 00:00:00   5.5
04-15-2000 00:00:00   9.1
05-15-2000 00:00:00  12.4
06-15-2000 00:00:00  14.5
07-15-2000 00:00:00  19.0
08-15-2000 00:00:00  21.8
09-15-2000 00:00:00  20.0
10-15-2000 00:00:00  16.1
11-15-2000 00:00:00  10.6
12-15-2000 00:00:00   5.8
01-15-2001 00:00:00   3.3
02-15-2001 00:00:00   3.0
03-15-2001 00:00:00   5.5
04-15-2001 00:00:00   9.1
05-15-2001 00:00:00  12.4
06-15-2001 00:00:00  14.5
07-15-2001 00:00:00  19.0
08-15-2001 00:00:00  21.8
09-15-2001 00:00:00  20.0
10-15-2001 00:00:00  16.1
11-15-2001 00:00:00  10.6
12-15-2001 00:00:00   5.8
01-01-2002 00:00:00   5.8
